review_text,rating,restaurant,area,date,likes,label
高麗菜、豆芽好吃也可以一直續，牛肉也不錯,5,老鐵醬平價鐵板燒,,10 個月前,0,2
服務佳，好吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
服務人員超熱情nice👍,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃呦,5,老鐵醬平價鐵板燒,,10 個月前,0,2
親切又專業的服務，食物相當美味，家庭聚餐首選,5,老鐵醬平價鐵板燒,,10 個月前,0,2
美味,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃，服務好,5,老鐵醬平價鐵板燒,,10 個月前,0,2
週末肚子餓 在網路上搜尋 無意間發現的鐵板燒 意外的好吃 還有自助吧,5,老鐵醬平價鐵板燒,,10 個月前,0,2
很好吃😋讚,5,老鐵醬平價鐵板燒,,10 個月前,0,2
菜色多樣，有冰沙、飲料機、湯、白飯 無限,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃鐵板燒,5,老鐵醬平價鐵板燒,,10 個月前,0,2
服務很棒～店內店員很熱情～😆,5,老鐵醬平價鐵板燒,,10 個月前,0,2
服務良好，餐點好吃。,5,老鐵醬平價鐵板燒,,10 個月前,0,2
餐點好吃😋服務一級棒👍 …,5,老鐵醬平價鐵板燒,,10 個月前,0,2
用餐環境乾淨明亮！上菜快速！服務很親切！👍👍👍,5,老鐵醬平價鐵板燒,,10 個月前,0,2
值得再來吃 好吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
非常好吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
食物好吃 服務到位,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃會再來吃 很讚👍,5,老鐵醬平價鐵板燒,,10 個月前,0,2
很多buffet 可以吃喔,5,老鐵醬平價鐵板燒,,10 個月前,0,2
東西不錯吃，店內整潔度也不錯，這次是第二次回訪,5,老鐵醬平價鐵板燒,,10 個月前,0,2
東西好吃物超所值，服務態度非常好,5,老鐵醬平價鐵板燒,,10 個月前,0,2
很好吃菜可以無限續！,5,老鐵醬平價鐵板燒,,10 個月前,0,2
東西好吃，服務親切,5,老鐵醬平價鐵板燒,,10 個月前,0,2
免費加飯加菜，CP值超高,5,老鐵醬平價鐵板燒,,10 個月前,0,2
店員很帥，餐點很好吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
超好吃ㄉ我每個禮拜都吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
可以加菜讚讚,5,老鐵醬平價鐵板燒,,10 個月前,0,2
東西大份，好吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
餐點整體好吃，吃的很飽,5,老鐵醬平價鐵板燒,,10 個月前,0,2
平價好吃又吃得飽、非常值得來品嚐喔！,5,老鐵醬平價鐵板燒,,10 個月前,0,2
第一次來吃～感覺很讚😍 …,5,老鐵醬平價鐵板燒,,10 個月前,0,2
服務好，氣氛佳,5,老鐵醬平價鐵板燒,,10 個月前,0,2
非常好吃 經濟實惠,5,老鐵醬平價鐵板燒,,10 個月前,0,2
加菜第一次免費 第二次開始要收費喔,3,老鐵醬平價鐵板燒,,10 個月前,0,1
好吃 很讚 會再來吃,5,老鐵醬平價鐵板燒,,10 個月前,0,2
平價好吃！ 非常推薦！,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃，值得再訪,5,老鐵醬平價鐵板燒,,10 個月前,0,2
全家都愛吃 會再來,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃，來吃第二次了,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃份量足,5,老鐵醬平價鐵板燒,,10 個月前,0,2
食物非常新鮮👍🏻 …,5,老鐵醬平價鐵板燒,,10 個月前,0,2
飯🍚完全沒熟吃了很痛苦 …,2,老鐵醬平價鐵板燒,,10 個月前,0,0
服務態度好 來三次了,5,老鐵醬平價鐵板燒,,10 個月前,0,2
東西好吃，店員也很親切,5,老鐵醬平價鐵板燒,,10 個月前,0,2
好吃服務好,5,老鐵醬平價鐵板燒,,10 個月前,0,2
午餐約會 打卡送飲品,5,老鐵醬平價鐵板燒,,11 個月前,0,2
師父帥 服務和好,5,老鐵醬平價鐵板燒,,11 個月前,0,2
料好實在,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"好吃回訪很多次了！
店員也很友善😋 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"店員服務很好👍
好吃😋",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"服務品質好
餐點好吃😋 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"上菜快速 白飯吃到飽
店員很親切",5,老鐵醬平價鐵板燒,,11 個月前,0,2
菜色多樣齊全  不偏鹹！好吃會在回顧,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"送餐速度很快～
好吃😋 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
服務很好 餐點好吃👍,5,老鐵醬平價鐵板燒,,11 個月前,0,2
生意好，東西新鮮,5,老鐵醬平價鐵板燒,,11 個月前,0,2
偉大的,5,老鐵醬平價鐵板燒,,11 個月前,0,2
服務很親切，都是年輕小哥，會主動詢問所有人需不需要續菜，也會問口味合不合適，點了兩個套餐，有自助吧，冷飲、咖啡、飯，現在有五星打卡兌換飲品活動，口味上蠻大眾口味，是可以再訪的餐廳。週日午餐時間不用等候。,5,老鐵醬平價鐵板燒,,11 個月前,0,2
每週都會來一次，cp值超高！推～,5,老鐵醬平價鐵板燒,,11 個月前,0,2
東西好吃，也能夠青菜續加，超推薦,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"沃草 超好吃
一生不來吃一次真的會後悔
我只能說 他們的鐵板燒會有初戀的味道",5,老鐵醬平價鐵板燒,,11 個月前,0,2
打卡送飲料，加減喝,5,老鐵醬平價鐵板燒,,11 個月前,0,2
打卡送飲料！,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"超好吃的啦
環境不錯👍😌 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
非常推，青菜可以吃到飽,5,老鐵醬平價鐵板燒,,11 個月前,0,2
沒誠意的店家，菜先給很少，然後在問你要不要加菜，然後拖啦不給，最後還說，別的客人也要吃菜。,1,老鐵醬平價鐵板燒,,11 個月前,0,0
"方便便宜快速
用餐的好選擇",5,老鐵醬平價鐵板燒,,11 個月前,0,2
餐點好吃😋,5,老鐵醬平價鐵板燒,,11 個月前,0,2
平價好吃！！ 推推！！,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"餐點好吃
服務佳",5,老鐵醬平價鐵板燒,,11 個月前,0,2
跟老公一起來品嚐新店，美味又乾淨,5,老鐵醬平價鐵板燒,,11 個月前,0,2
乾淨、衛生,5,老鐵醬平價鐵板燒,,11 個月前,0,2
菜、飯、湯通通吃到飽，而且老闆很親切，會關心你有沒有吃飽，非常好餐廳,5,老鐵醬平價鐵板燒,,11 個月前,0,2
非常好餐廳 服務人員好友善,5,老鐵醬平價鐵板燒,,11 個月前,0,2
讚啦 好吃,5,老鐵醬平價鐵板燒,,11 個月前,0,2
速度超快，東西多選擇。,5,老鐵醬平價鐵板燒,,11 個月前,0,2
品項多，好吃,5,老鐵醬平價鐵板燒,,11 個月前,0,2
餐點好吃、服務好、非常推薦,5,老鐵醬平價鐵板燒,,11 個月前,0,2
服務很好 餐點多樣化,5,老鐵醬平價鐵板燒,,11 個月前,0,2
中間的服務人員 很有禮貌 算是吃過其他鐵板燒以來 感受最好的一次,5,老鐵醬平價鐵板燒,,11 個月前,1,2
菜跟飯能免費吃到飽讚讚,5,老鐵醬平價鐵板燒,,11 個月前,0,2
服務很好！菜吃得飽！真的很划算,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"青菜吃到飽讚～～
絕對是興大附近最頂鐵板燒！",5,老鐵醬平價鐵板燒,,11 個月前,0,2
菜吃爆 店員服務好,5,老鐵醬平價鐵板燒,,11 個月前,0,2
用量新鮮實在，價格合情合理，服務態度優質，上菜速度超快，內用白飯、湯品、飲料、咖啡、青菜都用到飽，值得推薦！,5,老鐵醬平價鐵板燒,,11 個月前,0,2
蒜香牛小排熟度剛好，高麗菜炒得很香，鐵板豆腐我的愛，下次再來,5,老鐵醬平價鐵板燒,,11 個月前,0,2
服務態度好 餐點好吃,5,老鐵醬平價鐵板燒,,11 個月前,0,2
東西還蠻好吃😋 還有建議自助吧 …,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"便宜好吃CP值高
師傅熱情👍🏻👍🏻 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"Cp值不錯，也營業到很晚
五星評論有活動",5,老鐵醬平價鐵板燒,,11 個月前,0,2
鐵板燒讚,5,老鐵醬平價鐵板燒,,11 個月前,0,2
在地好吃鐵板燒,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"新開的鐵板燒
外場招待的店員很有活力，服務很好！
打卡送飲料！ …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"沒有很餓千萬不要點雙人套餐$620
主餐的肉一盤+菜一盤+2盤料理吃完真的好飽
飯跟飲料、湯都是自取 …",5,老鐵醬平價鐵板燒,,11 個月前,1,2
口味適中，飯也很好吃，服務好，菜吃不夠還可以加~,5,老鐵醬平價鐵板燒,,11 個月前,0,2
晚餐時間到了就想到這間鐵板燒，好吃，cp值很高。,5,老鐵醬平價鐵板燒,,11 個月前,0,2
讚讚好吃喔,5,老鐵醬平價鐵板燒,,11 個月前,0,2
空間大，服務良好，肉多汁好吃，青菜清脆，口味不會死鹹，單純路過吃吃，也可以吃到這樣高水平的平價鐵板燒，真的已經吊打很多平價鐵板燒了！小朋友吃一口牛肉就說很多汁好吃。,5,老鐵醬平價鐵板燒,,11 個月前,0,2
用餐座位寬敞，帶小孩出門吃飯很方便！,5,老鐵醬平價鐵板燒,,11 個月前,0,2
不會吃的滿身油煙味 羊肉超級好吃  跟最近的大埔比起來 我覺得羊騷味更重 份量更多！而且菜量也給的比大埔多 😍 有提供廁所使用 廁所超級乾淨🥹 整體給五顆星 可回訪💖 店裡面還有咖啡、飲料、冰沙 飯和湯都是可以多次取用的～真心推！！,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"好吃👏🏻
推薦大家來吃
而且飯吃到飽的鐵板燒少見了 …",5,老鐵醬平價鐵板燒,,11 個月前,0,2
"餐點平價好好吃👍 服務人員們很親切💕
已來內用很多次，店員們都會很親切打招呼 讚讚",5,老鐵醬平價鐵板燒,,11 個月前,0,2
老鐵醬是一家位於興大康橋附近的鐵板燒餐廳，用餐空間舒適，餐點美味且價格親民，是全家聚餐的絕佳選擇。,5,老鐵醬平價鐵板燒,,11 個月前,0,2
料多實在 價格公道,5,老鐵醬平價鐵板燒,,11 個月前,0,2
好吃 服務態度很好,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"餐廳面積大~非常舒適
飲料品項也很豐富
非常推薦",5,老鐵醬平價鐵板燒,,11 個月前,0,2
環境整潔乾淨 好吃,5,老鐵醬平價鐵板燒,,11 個月前,0,2
環境整潔、乾淨 好吃,5,老鐵醬平價鐵板燒,,11 個月前,0,2
任賢好帥好喜歡,5,老鐵醬平價鐵板燒,,11 個月前,0,2
菜色料理好吃 無限白飯供應 服務態度優良,5,老鐵醬平價鐵板燒,,11 個月前,0,2
"附有免費白飯和飲料自助吧、紫菜蛋花湯
可惜的是店內的碗和咖啡機台不是非常乾淨，後台有濃烈的抽煙味一直傳出來影響食慾和對小孩很不友善！
青菜、豆腐好吃，泰式雞柳條是炸雞塊狀的
肉主餐 雞肉&牛小排煎的太乾柴",3,老鐵醬平價鐵板燒,,1 年前,0,1
上菜速度快，餐點也好吃！白飯飲料吃到飽蠻好的，套餐cp值不錯！,5,老鐵醬平價鐵板燒,,1 年前,0,2
"味道就不多說了
吃飯沒筷子 提醒兩次要續菜 一直等到要離場了還是沒看到菜
衛生超級糟糕
碗裡面有飯粒 杯子裝飲料會有油光的反射
幾乎每個店員口罩都給下巴帶
每次放碗盤的時候都：碰！整間店的屋頂都快掀掉
反正是亂七八糟",1,老鐵醬平價鐵板燒,,1 年前,0,0
"吃起來沒有在吃鐵板燒的感覺
意思就
是根本就只是清炒過而已 …",2,老鐵醬平價鐵板燒,,1 年前,0,0
"店員都年輕人 服務態度都很好
生意很好客人一直來 店員完全沒因為忙而不耐煩 有的還會跟著音樂唱歌🤣🤣🤣用餐氣氛很好～我第一口先吃高麗菜 有嚇到超級甜超好吃！
菲力很軟 蝦子也很新鮮 每道菜都很好吃
這間我真的會一直來～調味很讚😋
中間的帥哥超級忙 我一直在看他炒菜
偷偷觀察他哈哈哈哈 發現他記性超級好的超厲害 服務又超好 老闆可以幫他加薪了！！",5,老鐵醬平價鐵板燒,,1 年前,0,2
超級好吃的唷！,5,老鐵醬平價鐵板燒,,1 年前,0,2
工作就近用餐、點的是二人豪華海鮮餐920元（價錢是合理也算平價）但現場氣氛整個感覺像在打仗😂🤣首次來這用餐、可能還不習慣這種打仗式風格😅謝謝老闆🤣🤣🤣,5,老鐵醬平價鐵板燒,,1 年前,0,2
雞腿排煎的中規中矩，但吃了幾百家鐵板燒，你們雞腿排為何吃起來會黏口,5,老鐵醬平價鐵板燒,,1 年前,0,2
可以加菜 超讚👍 …,5,老鐵醬平價鐵板燒,,1 年前,0,2
平價好吃，可以一直續菜，有自助吧（飯、湯、飲料、咖啡、冰沙）,5,老鐵醬平價鐵板燒,,1 年前,0,2
真的很好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
點了一份蒜香松阪豬～不知道是豬太肥還是怎樣…盤底都是油！一邊吃肉一邊擦油…我也是醉了😵‍💫,2,老鐵醬平價鐵板燒,,1 年前,0,0
餐點味道不錯，可以續菜,5,老鐵醬平價鐵板燒,,1 年前,0,2
東西平價好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
點了一個肉肉雙人餐，鐵匠牛肉的洋蔥炒的好香好好吃，牛肉也很嫩；蒜味松阪豬口感也很好；最後搭配的鹹豬肉真的很下飯、很ㄙㄨㄚˋ嘴，自己覺得這樣兩個人吃起來份量很夠。,5,老鐵醬平價鐵板燒,,1 年前,0,2
服務態度極差，已經第二次來用餐，ㄧ次比一次差，手臂上有刺青的，如果你不會做接待不會站外場，就在內場待著，進門就問幾份，我是拿到菜單了嗎？點個菜一直過來看，很急嗎？不會在想過去用餐了，真的很糟,1,老鐵醬平價鐵板燒,,1 年前,0,0
來了第二次，給了兩次機會，態度極度差！東西難吃，糟透了,1,老鐵醬平價鐵板燒,,1 年前,0,0
真好吃，吃的超快樂的🥰,5,老鐵醬平價鐵板燒,,1 年前,0,2
廚師年輕技術尚需要諾磨練，食材要用點心，海鮮不夠鮮。,2,老鐵醬平價鐵板燒,,1 年前,0,0
服務很好又可以免費加菜。高麗菜很鮮甜好吃。雞腿煎的超級酥脆。就東西都蠻好吃的。唯一可以抱怨的就是地板有一點油，但是我不介意。,5,老鐵醬平價鐵板燒,,1 年前,0,2
"店內瀰漫著一股詭異的味道
點了份牛排 第一次吃到牛排是酸的 真得很厲害
你們家的餐點沒有鹽巴跟醬油嗎調味清淡到覺得你們的湯是今天餐點味道最重的
這店還能生存下去真的很猛",1,老鐵醬平價鐵板燒,,1 年前,1,0
平價鐵板燒，菜單除了常見的以外還有一些比較像熱炒店的餐點，例如金沙蝦仁，鹹豬肉，東西都不錯吃，個人覺得醬油好像偏甜一點點,4,老鐵醬平價鐵板燒,,1 年前,0,2
"食材新鮮實在、味道也很特別
很推薦的店家👍🏻 …",5,老鐵醬平價鐵板燒,,1 年前,0,2
好吃欸,5,老鐵醬平價鐵板燒,,1 年前,0,2
"超好吃鯖魚
僅此一家",5,老鐵醬平價鐵板燒,,1 年前,0,2
"有自助吧,好吃",5,老鐵醬平價鐵板燒,,1 年前,0,2
"菜跟肉都很好吃 服務人員也很親切
很推推ㄛ",5,老鐵醬平價鐵板燒,,1 年前,0,2
服務親切，富有工作熱情，會推薦餐點，主動詢問口感並關注是否滿意餐點的口感～很棒～,5,老鐵醬平價鐵板燒,,1 年前,0,2
出菜快，口味佳。,5,老鐵醬平價鐵板燒,,1 年前,0,2
有飲料跟飯自取，但主餐根本是洋蔥炒碎肉⋯ 不會再來,2,老鐵醬平價鐵板燒,,1 年前,0,0
餐點入味,5,老鐵醬平價鐵板燒,,1 年前,0,2
"炒青菜好吃
豬肉全是洋蔥沒看到什麼肉
雞腿排油耗味很重
豆腐跟菜圃蛋普普
白飯跟飲料還有湯是免費的
車不太好停",3,老鐵醬平價鐵板燒,,1 年前,0,1
"味道很好，白飯吃到飽，菜色也都很下飯
肯定能吃飽飽
海鮮鮮度比較需要注意",5,老鐵醬平價鐵板燒,,1 年前,0,2
味道普通，但是飯跟飲料無限大家可以參考一下自己的需求,3,老鐵醬平價鐵板燒,,1 年前,0,1
平日晚上六點用餐時間過去吃飯，筷子用完沒補，點餐也漏單，口味點清淡比別間正常口味還鹹，主餐泰式酸辣調味很奇妙，不會形容……,1,老鐵醬平價鐵板燒,,1 年前,0,0
"剛開幕去吃, 位子安排不順、收桌慢, 雞肉有臭味",3,老鐵醬平價鐵板燒,,1 年前,0,1
"凌晨下班 可以吃到那麼好吃的鐵板燒🥹🥹🤍
謝謝老闆",5,老鐵醬平價鐵板燒,,1 年前,0,2
超級好吃😋！推薦大家來吃～肉質新鮮，炒起來的味道也很好～ …,5,老鐵醬平價鐵板燒,,1 年前,0,2
食物做的不好吃，肉硬、又鹹就算了。態度超差，還一點衛生都沒有，菜徒手抓不戴手套，杯子跟碗也都沒有洗乾淨。真心建議大家不要去吃，吃過那麼多間鐵板燒，第一次吃到這麼離譜的。,1,老鐵醬平價鐵板燒,,1 年前,1,0
今天跟男友點了雙人套餐620，首先這個價位已經比其他間鐵板燒貴，但如果是好吃的或是份量多我覺得是可以接受的，因為是兩人用餐，所以將菜炒成一盤（看起來像一人份多一點點），雖然貴店的飲料選擇很多沒錯，但用餐時間居然有三台飲料都不能使用（一台製冰中、一台熱飲按不出任何飲料，旁邊閃紅燈、一台飲料機店員說剛開所以還在製作飲料，所以當下我裝到的飲料是非常黏稠似糖漿的那種），到這邊已經覺得有點誇張了，上餐後洋蔥比主菜還多（牛肉沒幾塊），底盤非常油，然後自助湯品的湯鍋沒有蓋子！？這個真的很令人匪夷所思，萬一有蟲或是灰塵跑進去是不是就造成食安問題，如果收費比其他鐵板燒昂貴那品質部分是否也要提升，只能說是一次不愉快的用餐經驗，希望店家不要因為想要一直接客而忽略基本該有的水準,1,老鐵醬平價鐵板燒,,1 年前,1,0
香味噴鼻～食之回味！,5,老鐵醬平價鐵板燒,,1 年前,0,2
服務人員都是年輕人，服務態度非常的親切，出餐速度很迅速，感覺他們上班很歡樂，讓人用餐時感覺很放鬆，點了ㄧ份雙人套餐，餐點多到真的吃的很撐，還有自助式湯品，白飯，飲料，咖啡，冰沙，真的蠻超值的，之前有點排斥鐵板燒因為青菜都炒的很黑看起來會感覺髒髒的，可是這裡的菜不會黑黑的，看起來乾乾淨淨的，還會親切的詢問是否加辣，服務態度真的很好很親👍👍👍,5,老鐵醬平價鐵板燒,,1 年前,0,2
青菜炒的好吃 沒有過度調味 牛肉口感很好 飯是鐵板燒店少見的好吃 服務也客氣 推薦,5,老鐵醬平價鐵板燒,,1 年前,0,2
口味超棒,5,老鐵醬平價鐵板燒,,1 年前,0,2
吃超爽 超級推,5,老鐵醬平價鐵板燒,,1 年前,0,2
從來沒吃過那麼飽 太好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
超爽！有夠好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
餐點部份都還可以接受 鹹淡每次吃都會有些不同 可能是在調整 也可能師傅拿捏不準 至少就還在接受範圍 比較不滿意的是上菜流程 感覺蠻混亂的 點兩組餐 頭道菜上完 等快半小時其它菜才一併送上 頭道菜都涼了 流程上店家需要再調整熟練,3,老鐵醬平價鐵板燒,,1 年前,0,1
"嗯，肉老、碳焦、柴、口味不佳
（菲力、蝦、雞排）",1,老鐵醬平價鐵板燒,,1 年前,0,0
服務相當不錯，餐點口味個人感覺偏鹹，分菜可能要稍微看一下，點牛肉我分到大部分洋蔥，肉只有三四片，其餘的免費加菜跟飯滿加分的，還有多種飲料選擇就打趴一堆鐵板燒店了。,4,老鐵醬平價鐵板燒,,1 年前,0,2
"價格便宜CP值高，飲料吧選擇豐富也有提供研磨咖啡熱飲熱湯，內用白飯無限供應，提供電子支付Line pay與台灣pay
煎台與送餐人員是ㄧ群熱情的年輕男孩，服務讚",5,老鐵醬平價鐵板燒,,1 年前,0,2
"鐵板鯖魚真的超好吃！外皮煎得酥脆又香，裡面的魚肉又嫩又多汁，完全鎖住了鮮味。簡單的調味就很夠味，吃起來超滿足，重點是價格超親民，CP值爆表！

再來是鐵板豆腐，每塊豆腐都吸滿了醬汁，外酥內嫩，搭配洋蔥和青蔥一起炒，味道超香，每一口都停不下來！不管是不是素食者，吃了都會愛上。

牛肉炒得超讚，肉質滑嫩，調味剛剛好，配上洋蔥一起炒，香氣直接衝出來。一口咬下去，肉汁和醬香在嘴裡爆開，真的超滿足！

高麗菜也不簡單，脆脆的口感，還帶著一點自然的甜味，微辣的感覺超開胃，簡單卻讓人很驚豔。豆芽菜超好吃！脆脆的口感配上剛好的調味，簡單又香，吃起來超爽口，完全不油膩！

整體來說，這裡的餐點不僅份量足，價格也很平實，吃得飽又吃得好，真心推薦來試試看！",5,老鐵醬平價鐵板燒,,1 年前,1,2
"東西好吃，但偏鹹
用餐的時候，服務人員拿著菜瓜布跟抹布在旁邊擦桌面，讓人觀感不佳，如果急著打烊可以告知只剩下外帶，而不是接客之後在旁邊做清潔趕客人。",1,老鐵醬平價鐵板燒,,1 年前,0,0
抹布很臭，吃飯的時候一直飄來陣陣臭抹布味，真的很反胃，抹布粉色的毛都變成灰色了...餐飲業抹布應該要每天消毒跟定期替換，這攸關食品安全，老闆需要更注意！,2,老鐵醬平價鐵板燒,,1 年前,0,0
"杯子洗完沒乾就給客人使用 衛生感覺很差
主菜太鹹 而且肉很少 不如去吃大埔CP值還比較高  不好的用餐體驗",1,老鐵醬平價鐵板燒,,1 年前,0,0
"開幕第一天吃到今天吃
菜越來越少 肉盤的洋蔥倒是很多
收完桌沒洗手又端菜給客人",1,老鐵醬平價鐵板燒,,1 年前,0,0
這裡的服務很好 很熱情 啊陳師傅炒的菜也很好吃～～菜也很平價 氣氛也很棒 飲料 跟飯 都是自取 免費的 很喜歡這裡❤️,5,老鐵醬平價鐵板燒,,1 年前,0,2
"台式口味 很像熱炒的感覺 很好吃
可以在鐵板燒店吃到蛤蜊感覺很開心
老闆很親切 還會幫忙補青菜 …",5,老鐵醬平價鐵板燒,,1 年前,0,2
來吃第二次蠻好吃的，店員服務態度也很好！,5,老鐵醬平價鐵板燒,,1 年前,0,2
"實在是很不好吃，輸大埔或料鐵哥好幾條街

師傅態度很粗魯，服務非常差

別浪費錢來這裡受氣",1,老鐵醬平價鐵板燒,,1 年前,1,0
"可能是因為開幕不久
人員配置沒有很好
很多桌都吃飽離開了 …",3,老鐵醬平價鐵板燒,,1 年前,0,1
可能現炒師傅不夠，所以等菜等很久，然後菜調味鹹死人，不穩定，而且要多加一份青菜，也加到忘記，基本上來說不會再回訪😰,3,老鐵醬平價鐵板燒,,1 年前,0,1
明亮。飲料自助吧,5,老鐵醬平價鐵板燒,,1 年前,0,2
"今天跟大家分享「老鐵醬平價鐵板燒」
大約晚上八點過後來用餐，人潮還是不斷的有進來，不知道大家是不是因為新開店來嚐鮮。 …",4,老鐵醬平價鐵板燒,,1 年前,1,2
贈送的鐵板豆腐好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
"菲力好吃（沒拍到），羊中規中矩，泰式雞腿滿普通，谷歌評論五星送的杏苞菇奶油味太重了
菜可以續
飲料也滿多選擇不錯！
也有湯、白飯自取",4,老鐵醬平價鐵板燒,,1 年前,0,2
好吃 價位可以,5,老鐵醬平價鐵板燒,,1 年前,0,2
菜可以續 白飯吃到飽 CP值蠻高的,5,老鐵醬平價鐵板燒,,1 年前,0,2
肉肉雙人餐 好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
餐點好吃，小辣剛好,5,老鐵醬平價鐵板燒,,1 年前,0,2
環境舒適，料理好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
"阿陳師父炒的好吃
服務態度好 很棒！",5,老鐵醬平價鐵板燒,,1 年前,0,2
環境寬敞明亮，白飯、飲料、冰沙免費自取；高麗菜、豆芽菜不夠都可以免費續加；主餐的口味鹹淡都可以調整,4,老鐵醬平價鐵板燒,,1 年前,0,2
店員人很好,5,老鐵醬平價鐵板燒,,1 年前,0,2
出餐快速 好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
炒菜 連爆香都不會,2,老鐵醬平價鐵板燒,,1 年前,1,0
餐點好吃，服務親切,5,老鐵醬平價鐵板燒,,1 年前,0,2
"3個人吃 吃$810 超俗的啦
而且每道菜都炒的不錯
服務人員也都會關心有沒有吃飽 需不需要加菜 …",5,老鐵醬平價鐵板燒,,1 年前,0,2
嚐鮮,5,老鐵醬平價鐵板燒,,1 年前,0,2
阿陳師傅帥氣 炒的好吃😋 …,5,老鐵醬平價鐵板燒,,1 年前,0,2
環境很舒服 還有自助吧,5,老鐵醬平價鐵板燒,,1 年前,0,2
"在大明路新開的鐵板燒，連續來吃三天了。師傅態度都很好，份量也多，重點是好吃😋。
推薦來的店家😄 …",5,老鐵醬平價鐵板燒,,1 年前,1,2
用餐環境乾淨寬敞不擁擠，菜品飲料白飯都吃到飽，菜品不會鹹膩，阿陳師傅炒的菜豪豪吃👍,5,老鐵醬平價鐵板燒,,1 年前,0,2
阿成師父炒的好好吃！,5,老鐵醬平價鐵板燒,,1 年前,0,2
"讚讚

觀望很久 …",5,老鐵醬平價鐵板燒,,1 年前,0,2
店內寬敞舒適，人員非常親切，對小朋友友善特地還分一半不加胡椒，重點餐點好吃又平價，飯自取適合愛吃飯者，飲料選擇多，會想再來消費❤️,5,老鐵醬平價鐵板燒,,1 年前,0,2
可以免費加菜 讚讚,5,老鐵醬平價鐵板燒,,1 年前,0,2
飲料白飯吃到飽,5,老鐵醬平價鐵板燒,,1 年前,0,2
非常棒！好吃,5,老鐵醬平價鐵板燒,,1 年前,0,2
很棒,5,老鐵醬平價鐵板燒,,1 年前,0,2
很不錯！,5,老鐵醬平價鐵板燒,,1 年前,0,2
"二訪
白飯 飲料可以吃到飽
菜可以續
餐點味道滿好的",5,老鐵醬平價鐵板燒,,1 年前,0,2
"內用:菜很好吃,服務也很好推薦大家來吃",5,老鐵醬平價鐵板燒,,1 年前,0,2
棒棒 👍🏼 …,5,老鐵醬平價鐵板燒,,1 年前,0,2
餐點美味 店員親切,5,老鐵醬平價鐵板燒,,1 年前,0,2
吃超飽,5,老鐵醬平價鐵板燒,,1 年前,0,2
可以酒足飯飽的好地方,5,老鐵醬平價鐵板燒,,1 年前,0,2
"吃超級飽，適合帶有國小小朋友來吃唷！
雞腿好吃，菜可以免費續，服務不錯
推推",5,老鐵醬平價鐵板燒,,1 年前,0,2
餐點好吃多樣化，用餐環境也很乾淨明亮,5,老鐵醬平價鐵板燒,,1 年前,0,2
平價好吃！,5,老鐵醬平價鐵板燒,,1 年前,0,2
